Tag;Datum;Zeit;Home;Away;Resultat;Drittel;OT/SO;S;Versch.;Stadion;Zus.
Mo;22.12.2014;19:45;ZSC Lions;Genève-Servette HC; 3:2; 1:1|1:0|0:1|1:0;SO;;False;Hallenstadion AG, Zürich;10994
Mo;22.12.2014;19:45;HC Davos;HC Lugano; 3:4; 2:0|0:3|1:0|0:1;SO;;False;Vaillant Arena, Davos;6800
Mo;22.12.2014;19:45;Fribourg-Gottéron;SC Bern; 0:4; 0:3|0:1|0:0;;;False;BCF Arena, Fribourg;6700
Di;23.12.2014;19:45;EV Zug;Fribourg-Gottéron; 6:2; 4:1|1:1|1:0;;;False;BOSSARD Arena, Zug;7015
Di;23.12.2014;19:45;SC Bern;ZSC Lions; 3:1; 1:0|1:1|1:0;;;False;PostFinance-Arena, Bern;17131
Di;23.12.2014;19:45;Genève-Servette HC;EHC Biel; 5:6; 1:2|2:4|2:0;;;False;Les Vernets, Genève;7032
Di;23.12.2014;19:45;HC Ambri-Piotta;HC Davos; 2:3; 1:1|0:1|1:0|0:1;OT;;False;Stadio Valascia, Ambri;6500
Di;23.12.2014;19:45;Kloten Flyers;Lausanne HC; 0:2; 0:1|0:1|0:0;;;False;Kolping Arena, Kloten;5298
Di;23.12.2014;19:45;HC Lugano;SC Rapperswil-Jona Lakers; 2:1; 0:0|0:1|2:0;;;False;Pista Resega, Porza;6257
Fr;02.01.2015;15:45;ZSC Lions;HC Ambri-Piotta; 3:1; 0:0|3:1|0:0;;;False;Hallenstadion AG, Zürich;11200
Fr;02.01.2015;19:45;Lausanne HC;SC Bern; 3:2; 2:2|0:0|0:0|1:0;SO;;False;P. de Malley, Lausanne;7600
Fr;02.01.2015;19:45;Fribourg-Gottéron;HC Lugano; 0:1; 0:0|0:0|0:1;;;False;BCF Arena, Fribourg;6700
Fr;02.01.2015;19:45;EHC Biel;EV Zug; 3:6; 0:1|2:2|1:3;;;False;Eisstadion, Biel-Bienne;4746
Sa;03.01.2015;19:45;HC Ambri-Piotta;Lausanne HC; 3:2; 0:0|1:2|1:0|1:0;SO;;False;Stadio Valascia, Ambri;6087
Sa;03.01.2015;19:45;HC Lugano;ZSC Lions; 3:2; 1:2|1:0|0:0|1:0;SO;;False;Pista Resega, Porza;5546
Sa;03.01.2015;19:45;EV Zug;HC Davos; 4:3; 2:0|1:1|1:2;;;False;BOSSARD Arena, Zug;7015
Sa;03.01.2015;19:45;SC Bern;EHC Biel; 1:5; 0:2|0:0|1:3;;;False;PostFinance-Arena, Bern;17131
Sa;03.01.2015;19:45;Kloten Flyers;Fribourg-Gottéron; 3:4; 2:1|1:1|0:1|0:1;SO;;False;Kolping Arena, Kloten;5650
So;04.01.2015;15:45;SC Rapperswil-Jona Lakers;Kloten Flyers; 2:3; 0:1|0:0|2:2;;;False;Diners Club Arena, Rapperswil;4692
So;04.01.2015;15:45;HC Davos;Genève-Servette HC; 5:1; 0:0|4:1|1:0;;;False;Vaillant Arena, Davos;3778
Fr;09.01.2015;19:45;SC Rapperswil-Jona Lakers;HC Davos; 4:3; 1:1|1:0|1:2|1:0;OT;;False;Diners Club Arena, Rapperswil;5389
Fr;09.01.2015;19:45;EV Zug;SC Bern; 4:6; 2:0|1:3|1:3;;;False;BOSSARD Arena, Zug;6712
Fr;09.01.2015;19:45;Fribourg-Gottéron;EHC Biel; 3:0; 2:0|0:0|1:0;;;False;BCF Arena, Fribourg;6483
Fr;09.01.2015;20:30;HC Ambri-Piotta;HC Lugano; 3:5; 0:1|1:3|2:1;;;False;Stadio Valascia, Ambri;6500
Sa;10.01.2015;19:45;Lausanne HC;Fribourg-Gottéron; 1:0; 0:0|1:0|0:0;;;False;P. de Malley, Lausanne;7600
Sa;10.01.2015;19:45;EHC Biel;Genève-Servette HC; 4:3; 0:0|0:3|3:0|1:0;OT;;False;Eisstadion, Biel-Bienne;4540
Sa;10.01.2015;19:45;HC Davos;SC Rapperswil-Jona Lakers; 3:2; 0:0|0:2|2:0|1:0;OT;;False;Vaillant Arena, Davos;4437
Sa;10.01.2015;19:45;SC Bern;HC Ambri-Piotta; 4:3; 1:2|2:0|1:1;;;False;PostFinance-Arena, Bern;16661
Sa;10.01.2015;19:45;HC Lugano;EV Zug; 3:1; 1:1|1:0|1:0;;;False;Pista Resega, Porza;5247
So;11.01.2015;15:45;Kloten Flyers;ZSC Lions; 2:4; 1:0|1:0|0:4;;;False;Kolping Arena, Kloten;6402
Di;13.01.2015;19:45;Lausanne HC;SC Rapperswil-Jona Lakers; 1:0; 0:0|1:0|0:0;;;False;P. de Malley, Lausanne;6027
Di;13.01.2015;19:45;EV Zug;HC Lugano; 3:2; 1:1|2:1|0:0;;;False;BOSSARD Arena, Zug;6324
Di;13.01.2015;19:45;ZSC Lions;Kloten Flyers; 3:2; 1:0|2:1|0:1;;;False;Hallenstadion AG, Zürich;9363
Fr;16.01.2015;19:45;EV Zug;HC Ambri-Piotta; 3:0; 0:0|1:0|2:0;;;False;BOSSARD Arena, Zug;6424
Fr;16.01.2015;19:45;SC Bern;HC Lugano; 3:1; 1:0|2:0|0:1;;;False;PostFinance-Arena, Bern;16094
Fr;16.01.2015;19:45;Kloten Flyers;Genève-Servette HC; 1:2; 0:1|0:1|1:0;;;False;Kolping Arena, Kloten;4591
Fr;16.01.2015;19:45;Fribourg-Gottéron;HC Davos; 3:4; 1:0|1:3|1:0|0:1;SO;;False;BCF Arena, Fribourg;6297
Fr;16.01.2015;19:45;EHC Biel;ZSC Lions; 3:2; 0:1|2:0|1:1;;;False;Eisstadion, Biel-Bienne;4603
Sa;17.01.2015;19:45;HC Davos;SC Bern; 1:3; 1:0|0:1|0:2;;;False;Vaillant Arena, Davos;5959
Sa;17.01.2015;19:45;SC Rapperswil-Jona Lakers;Fribourg-Gottéron; 3:4; 2:1|1:2|0:0|0:1;SO;;False;Diners Club Arena, Rapperswil;5419
Sa;17.01.2015;19:45;Genève-Servette HC;EV Zug; 1:2; 0:0|0:1|1:1;;;False;Les Vernets, Genève;6858
Sa;17.01.2015;19:45;HC Ambri-Piotta;EHC Biel; 6:4; 3:0|2:3|1:1;;;False;Stadio Valascia, Ambri;5115
Sa;17.01.2015;19:45;ZSC Lions;Lausanne HC; 1:2; 0:0|0:1|1:0|0:1;SO;;False;Hallenstadion AG, Zürich;9135
So;18.01.2015;15:45;HC Lugano;Kloten Flyers; 4:2; 0:0|3:0|1:2;;;False;Pista Resega, Porza;5572
Di;20.01.2015;19:45;Genève-Servette HC;HC Lugano; 4:2; 1:1|1:1|2:0;;;False;Les Vernets, Genève;6297
Do;22.01.2015;19:45;Lausanne HC;Genève-Servette HC; 3:2; 0:0|2:0|0:2|1:0;OT;;False;P. de Malley, Lausanne;7600
Fr;23.01.2015;19:45;EV Zug;SC Rapperswil-Jona Lakers; 3:0; 1:0|1:0|1:0;;;False;BOSSARD Arena, Zug;6074
Fr;23.01.2015;19:45;HC Ambri-Piotta;SC Bern; 5:4; 1:1|1:2|3:1;;;False;Stadio Valascia, Ambri;4786
Sa;24.01.2015;19:45;SC Rapperswil-Jona Lakers;HC Davos; 5:2; 0:1|3:0|2:1;;;False;Diners Club Arena, Rapperswil;4707
Sa;24.01.2015;19:45;Kloten Flyers;ZSC Lions; 4:3; 0:2|1:1|2:0|1:0;OT;;False;Kolping Arena, Kloten;6266
Sa;24.01.2015;19:45;Fribourg-Gottéron;EHC Biel; 7:3; 3:0|2:2|2:1;;;False;BCF Arena, Fribourg;6700
Sa;24.01.2015;19:45;SC Bern;EV Zug; 1:2; 0:0|0:1|1:0|0:1;SO;;False;PostFinance-Arena, Bern;16252
So;25.01.2015;15:45;EHC Biel;Lausanne HC; 2:3; 0:2|0:1|2:0;;;False;Eisstadion, Biel-Bienne;5051
So;25.01.2015;16:00;HC Lugano;HC Ambri-Piotta; 3:2; 1:0|1:0|0:2|1:0;SO;;False;Pista Resega, Porza;7800
So;25.01.2015;17:00;HC Davos;Kloten Flyers; 2:1; 2:0|0:0|0:1;;;False;Vaillant Arena, Davos;4599
Di;27.01.2015;19:45;HC Davos;Lausanne HC; 1:3; 0:2|0:0|1:1;;;False;Vaillant Arena, Davos;3984
Di;27.01.2015;19:45;HC Lugano;EHC Biel; 4:1; 1:0|1:0|2:1;;;False;Pista Resega, Porza;4582
Di;27.01.2015;19:45;ZSC Lions;EV Zug; 6:4; 0:4|4:0|2:0;;;False;Hallenstadion AG, Zürich;8947
Di;27.01.2015;19:45;HC Ambri-Piotta;Kloten Flyers; 5:3; 3:1|0:1|2:1;;;False;Stadio Valascia, Ambri;4697
Di;27.01.2015;19:45;SC Rapperswil-Jona Lakers;SC Bern; 2:5; 0:1|0:2|2:2;;;False;Diners Club Arena, Rapperswil;3704
Di;27.01.2015;19:45;Genève-Servette HC;Fribourg-Gottéron; 5:4; 1:0|1:3|2:1|1:0;OT;;False;Les Vernets, Genève;7022
Fr;30.01.2015;19:45;HC Ambri-Piotta;Genève-Servette HC; 0:4; 0:1|0:3|0:0;;;False;Stadio Valascia, Ambri;4831
Fr;30.01.2015;19:45;Lausanne HC;Fribourg-Gottéron; 1:2; 0:1|0:1|1:0;;;False;P. de Malley, Lausanne;7475
Fr;30.01.2015;19:45;EHC Biel;HC Davos; 4:1; 0:0|3:1|1:0;;;False;Eisstadion, Biel-Bienne;4567
Fr;30.01.2015;19:45;EV Zug;HC Lugano; 7:4; 3:2|3:2|1:0;;;False;BOSSARD Arena, Zug;6687
Fr;30.01.2015;19:45;SC Bern;Kloten Flyers; 1:5; 0:2|0:0|1:3;;;False;PostFinance-Arena, Bern;15533
Fr;30.01.2015;19:45;ZSC Lions;SC Rapperswil-Jona Lakers; 4:2; 1:1|2:0|1:1;;;False;Hallenstadion AG, Zürich;9083
Sa;31.01.2015;19:45;Kloten Flyers;EV Zug; 4:3; 0:0|2:1|1:2|1:0;OT;;False;Kolping Arena, Kloten;5253
Sa;31.01.2015;19:45;Genève-Servette HC;SC Bern; 1:4; 0:0|1:0|0:4;;;False;Les Vernets, Genève;6726
Sa;31.01.2015;19:45;Fribourg-Gottéron;HC Ambri-Piotta; 3:2; 0:2|2:0|1:0;;;False;BCF Arena, Fribourg;6700
Sa;31.01.2015;19:45;SC Rapperswil-Jona Lakers;EHC Biel; 4:5; 0:1|2:4|2:0;;;False;Diners Club Arena, Rapperswil;3496
Sa;31.01.2015;19:45;HC Lugano;Lausanne HC; 5:0; 1:0|4:0|0:0;;;False;Pista Resega, Porza;5192
Sa;31.01.2015;19:50;HC Davos;ZSC Lions; 0:1; ;SO;;False;Vaillant Arena, Davos;6004
Di;10.02.2015;19:45;Genève-Servette HC;SC Rapperswil-Jona Lakers; 5:2; 3:2|1:0|1:0;;;False;Les Vernets, Genève;6119
Fr;13.02.2015;19:45;EV Zug;Lausanne HC; 3:2; 1:0|1:1|0:1|1:0;SO;;False;BOSSARD Arena, Zug;6226
Fr;13.02.2015;19:45;Kloten Flyers;EHC Biel; 1:2; 1:1|0:0|0:0|0:1;SO;;False;Kolping Arena, Kloten;5203
Fr;13.02.2015;19:45;Genève-Servette HC;ZSC Lions; 6:1; 1:0|3:0|2:1;;;False;Les Vernets, Genève;6672
Fr;13.02.2015;19:45;HC Lugano;HC Davos; 4:2; 0:1|3:1|1:0;;;False;Pista Resega, Porza;5587
Fr;13.02.2015;19:45;SC Bern;Fribourg-Gottéron; 4:1; 1:1|2:0|1:0;;;False;PostFinance-Arena, Bern;17131
Fr;13.02.2015;19:45;HC Ambri-Piotta;SC Rapperswil-Jona Lakers; 6:3; 2:1|1:0|3:2;;;False;Stadio Valascia, Ambri;4502
Sa;14.02.2015;19:45;Lausanne HC;Kloten Flyers; 0:3; 0:1|0:0|0:2;;;False;P. de Malley, Lausanne;6854
Sa;14.02.2015;19:45;EHC Biel;Genève-Servette HC; 3:6; 2:2|1:1|0:3;;;False;Eisstadion, Biel-Bienne;4614
Sa;14.02.2015;19:45;Fribourg-Gottéron;EV Zug; 2:4; 0:2|0:1|2:1;;;False;BCF Arena, Fribourg;6184
Sa;14.02.2015;19:45;SC Rapperswil-Jona Lakers;HC Lugano; 4:2; 2:0|1:0|1:2;;;False;Diners Club Arena, Rapperswil;3995
So;15.02.2015;15:45;HC Davos;HC Ambri-Piotta; 5:1; 0:1|1:0|4:0;;;False;Vaillant Arena, Davos;5106
So;15.02.2015;15:45;ZSC Lions;SC Bern; 3:1; 0:1|3:0|0:0;;;False;Hallenstadion AG, Zürich;11200
Di;17.02.2015;19:45;Kloten Flyers;SC Rapperswil-Jona Lakers; 2:1; 0:1|1:0|0:0|1:0;OT;;False;Kolping Arena, Kloten;4806
Di;17.02.2015;19:45;EV Zug;EHC Biel; 2:3; 1:1|0:1|1:1;;;False;BOSSARD Arena, Zug;6006
Di;17.02.2015;19:45;SC Bern;Lausanne HC; 0:2; 0:0|0:0|0:2;;;False;PostFinance-Arena, Bern;15555
Di;17.02.2015;19:45;HC Ambri-Piotta;ZSC Lions; 0:5; 0:2|0:1|0:2;;;False;Stadio Valascia, Ambri;4349
Di;17.02.2015;19:45;HC Lugano;Fribourg-Gottéron; 4:3; 1:0|0:2|2:1|1:0;OT;;False;Pista Resega, Porza;4738
Di;17.02.2015;19:51;Genève-Servette HC;HC Davos; 5:4; 0:2|2:2|2:0|1:0;SO;;False;Les Vernets, Genève;6571
Fr;20.02.2015;19:45;Lausanne HC;EHC Biel; 3:2; 1:0|0:1|1:1|1:0;SO;;False;P. de Malley, Lausanne;7158
Fr;20.02.2015;19:45;SC Rapperswil-Jona Lakers;Kloten Flyers; 5:2; 2:1|2:0|1:1;;;False;Diners Club Arena, Rapperswil;3989
Fr;20.02.2015;19:45;HC Ambri-Piotta;EV Zug; 2:1; 1:0|1:1|0:0;;;False;Stadio Valascia, Ambri;4268
Fr;20.02.2015;19:45;HC Lugano;SC Bern; 3:1; 1:0|0:1|2:0;;;False;Pista Resega, Porza;5226
Fr;20.02.2015;19:45;HC Davos;ZSC Lions; 1:2; 0:0|1:1|0:1;;;False;Vaillant Arena, Davos;5247
Fr;20.02.2015;20:00;Fribourg-Gottéron;Genève-Servette HC; 5:4; 3:3|1:1|0:0|1:0;SO;;False;BCF Arena, Fribourg;6218
Sa;21.02.2015;19:45;Kloten Flyers;HC Davos; 1:2; 0:0|1:0|0:1|0:1;SO;;False;Kolping Arena, Kloten;5635
Sa;21.02.2015;19:45;Genève-Servette HC;Fribourg-Gottéron; 4:5; 1:1|0:0|3:3|0:1;SO;;False;Les Vernets, Genève;7087
Sa;21.02.2015;19:45;EHC Biel;Lausanne HC; 3:0; 0:0|2:0|1:0;;;False;Eisstadion, Biel-Bienne;5292
Sa;21.02.2015;19:45;ZSC Lions;SC Rapperswil-Jona Lakers; 2:3; 1:0|1:0|0:2|0:1;SO;;False;Hallenstadion AG, Zürich;9077
Sa;21.02.2015;19:45;EV Zug;HC Ambri-Piotta; 6:0; 2:0|3:0|1:0;;;False;BOSSARD Arena, Zug;6726
Sa;21.02.2015;19:46;SC Bern;HC Lugano; 2:3; 0:0|0:2|2:1;;;False;PostFinance-Arena, Bern;16545
Di;24.02.2015;19:45;EHC Biel;SC Bern; 2:4; 0:1|2:2|0:1;;;False;Eisstadion, Biel-Bienne;5037
Di;24.02.2015;19:45;SC Rapperswil-Jona Lakers;Genève-Servette HC; 3:0; 2:0|0:0|1:0;;;False;Diners Club Arena, Rapperswil;3319
Di;24.02.2015;19:45;Lausanne HC;HC Ambri-Piotta; 1:4; 0:2|0:1|1:1;;;False;P. de Malley, Lausanne;6549
Di;24.02.2015;19:45;Fribourg-Gottéron;Kloten Flyers; 0:3; 0:1|0:0|0:2;;;False;BCF Arena, Fribourg;5650
Di;24.02.2015;19:45;ZSC Lions;HC Lugano; 2:3; 0:1|1:0|1:2;;;False;Hallenstadion AG, Zürich;9647
Di;24.02.2015;19:45;HC Davos;EV Zug; 2:3; 1:1|1:0|0:2;;;False;Vaillant Arena, Davos;5146
