Tag;Datum;Zeit;Home;Away;Resultat;Drittel;OT/SO;S;Versch.;Stadion;Zus.
Mi;23.12.2009;19:45;EHC Biel;HC Ambri-Piotta; 5:2; 1:2|2:0|2:0;;;False;Eisstadion Biel;5081
Mi;23.12.2009;19:45;Kloten Flyers;HC Davos; 0:3; 0:1|0:1|0:1;;;False;Kolping Arena Kloten;7102
Mi;23.12.2009;19:45;SC Rapperswil-Jona Lakers;EV Zug; 0:1; 0:0|0:0|0:1;;;False;Diners Club Arena;5622
Mi;23.12.2009;19:45;HC Lugano;Genève-Servette HC; 3:1; 0:0|2:0|1:1;;;False;Lugano;3340
Mi;23.12.2009;19:45;SCL Tigers;ZSC Lions; 2:4; 1:1|1:3|0:0;;;False;Ilfishalle Langnau;5223
Sa;02.01.2010;15:45;Fribourg-Gottéron;SC Rapperswil-Jona Lakers; 3:4; 1:1|1:1|1:1|0:1;OT;;False;Fribourg St-Léonard;7000
Sa;02.01.2010;15:45;ZSC Lions;HC Lugano; 5:2; 2:2|0:0|3:0;;;False;Hallenstadion Zürich;9446
Sa;02.01.2010;19:45;SC Bern;EHC Biel; 7:3; 1:1|4:2|2:0;;;False;PostFinance Arena;16510
Sa;02.01.2010;19:45;Kloten Flyers;SCL Tigers; 4:1; 1:0|2:1|1:0;;;False;Kolping Arena Kloten;5710
Sa;02.01.2010;19:45;HC Ambri-Piotta;HC Davos; 5:4; 0:2|3:1|2:1;;;False;Ambri Valascia;3763
Sa;02.01.2010;19:45;EV Zug;Genève-Servette HC; 2:3; 2:0|0:1|0:1|0:1;SO;;False;Zug;3988
So;03.01.2010;15:45;EHC Biel;EV Zug; 2:3; 0:1|1:1|1:0|0:1;SO;;False;Eisstadion Biel;4613
So;03.01.2010;15:45;HC Davos;ZSC Lions; 1:3; 0:2|1:0|0:1;;;False;Vaillant Arena Davos;5127
So;03.01.2010;15:45;Genève-Servette HC;HC Ambri-Piotta; 6:2; 1:1|2:1|3:0;;;False;Les Vernets Genève;6808
So;03.01.2010;15:45;SC Rapperswil-Jona Lakers;Kloten Flyers; 0:3; 0:2|0:1|0:0;;;False;Diners Club Arena;5171
So;03.01.2010;15:45;HC Lugano;Fribourg-Gottéron; 6:3; 2:1|1:1|3:1;;;False;Lugano;4164
So;03.01.2010;15:45;SCL Tigers;SC Bern; 3:7; 1:1|1:3|1:3;;;False;PostFinance Arena Bern;13215
Di;05.01.2010;19:45;EHC Biel;SC Rapperswil-Jona Lakers; 5:1; 2:0|1:0|2:1;;;False;Biel;4318
Di;05.01.2010;19:45;HC Davos;SCL Tigers; 4:1; 1:0|3:1|0:0;;;False;Vaillant Arena Davos;4029
Di;05.01.2010;19:45;Kloten Flyers;SC Bern; 4:3; 1:0|2:1|1:2;;;False;Kolping Arena Kloten;5848
Di;05.01.2010;20:15;Genève-Servette HC;Fribourg-Gottéron; 1:0; 0:0|1:0|0:0;;;False;Les Vernets Genève;6865
Di;05.01.2010;20:15;HC Ambri-Piotta;HC Lugano; 1:4; 0:0|0:2|1:2;;;False;Ambri Valascia;5275
Fr;08.01.2010;19:45;Fribourg-Gottéron;EV Zug; 3:2; 0:2|2:0|1:0;;;False;Fribourg St-Léonard;7000
Fr;08.01.2010;19:45;SC Rapperswil-Jona Lakers;HC Davos; 3:4; 2:1|1:1|0:1|0:1;SO;;False;Diners Club Arena;6100
Fr;08.01.2010;19:45;SCL Tigers;Genève-Servette HC; 0:5; 0:0|0:3|0:2;;;False;Ilfishalle Langnau;4332
Sa;09.01.2010;19:45;SC Bern;SC Rapperswil-Jona Lakers; 4:3; 1:1|2:1|1:1;;;False;PostFinance Arena;15331
Sa;09.01.2010;19:45;HC Davos;Fribourg-Gottéron; 4:3; 1:2|1:0|1:1|1:0;SO;;False;Vaillant Arena Davos;4713
Sa;09.01.2010;19:45;Genève-Servette HC;EHC Biel; 8:1; 3:1|2:0|3:0;;;False;Les Vernets Genève;6117
Sa;09.01.2010;19:45;HC Lugano;Kloten Flyers; 6:3; 3:2|2:1|1:0;;;False;Lugano;4271
Sa;09.01.2010;19:45;EV Zug;SCL Tigers; 6:0; 0:0|3:0|3:0;;;False;Zug;3746
So;10.01.2010;15:45;HC Ambri-Piotta;SC Bern; 0:1; 0:1|0:0|0:0;;;False;Ambri Valascia;3019
So;10.01.2010;15:45;EHC Biel;HC Lugano; 3:2; 0:2|1:0|2:0;;**;False;Biel;4884
So;10.01.2010;15:45;Kloten Flyers;ZSC Lions; 4:1; 2:0|0:1|2:0;;;False;Kolping Arena Kloten;7624
Di;12.01.2010;19:45;ZSC Lions;EV Zug; 4:5; 1:0|3:1|0:3|0:1;SO;;False;Hallenstadion Zürich;7342
Fr;15.01.2010;19:45;HC Davos;Genève-Servette HC; 2:4; 0:1|1:1|1:2;;;False;Vaillant Arena Davos;3816
Fr;15.01.2010;19:45;Fribourg-Gottéron;SCL Tigers; 3:1; 2:0|0:0|1:1;;;False;Fribourg St-Léonard;7000
Fr;15.01.2010;19:45;SC Rapperswil-Jona Lakers;HC Ambri-Piotta; 2:3; 1:2|0:0|1:1;;;False;Diners Club Arena;4749
Fr;15.01.2010;19:45;EV Zug;Kloten Flyers; 6:3; 1:0|4:2|1:1;;;False;Zug;4070
Sa;16.01.2010;19:45;HC Ambri-Piotta;EV Zug; 2:5; 1:2|1:2|0:1;;;False;Ambri Valascia;3104
Sa;16.01.2010;19:45;HC Davos;SC Bern; 2:3; 0:2|0:0|2:0|0:1;SO;;False;Vaillant Arena Davos;6604
Sa;16.01.2010;19:45;Kloten Flyers;Genève-Servette HC; 3:2; 1:0|1:0|0:2|1:0;OT;;False;Kolping Arena Kloten;5551
Sa;16.01.2010;19:45;HC Lugano;SC Rapperswil-Jona Lakers; 1:5; 1:0|0:4|0:1;;;False;Lugano;3741
Sa;16.01.2010;19:45;SCL Tigers;EHC Biel; 2:3; 1:0|1:1|0:2;;;False;Ilfishalle Langnau;5295
Sa;16.01.2010;19:45;ZSC Lions;Fribourg-Gottéron; 8:5; 3:1|2:3|3:1;;;False;Hallenstadion Zürich;8083
So;17.01.2010;15:45;SC Bern;HC Lugano; 4:0; 0:0|1:0|3:0;;;False;PostFinance Arena;16051
So;17.01.2010;15:45;EHC Biel;ZSC Lions; 3:6; 1:1|0:2|2:3;;;False;Biel;4747
Di;19.01.2010;19:45;SC Bern;EV Zug; 3:2; 1:0|2:2|0:0;;;False;PostFinance Arena;14560
Di;19.01.2010;19:45;HC Davos;SC Rapperswil-Jona Lakers; 4:2; 1:0|1:2|2:0;;;False;Vaillant Arena Davos;3587
Di;19.01.2010;19:45;ZSC Lions;Kloten Flyers; 1:3; 1:0|0:1|0:2;;;False;Hallenstadion Zürich;8449
Fr;22.01.2010;19:45;HC Lugano;HC Davos; 1:4; 1:1|0:1|0:2;;;False;Lugano;4039
Fr;22.01.2010;19:45;EV Zug;SC Bern; 3:2; 1:2|2:0|0:0;;;False;Zug;5188
Fr;22.01.2010;20:15;SC Rapperswil-Jona Lakers;SCL Tigers; 10:2; 3:1|2:1|5:0;;;False;Diners Club Arena;4644
Sa;23.01.2010;19:45;SC Bern;Genève-Servette HC; 1:4; 0:0|1:0|0:4;;;False;PostFinance Arena;16032
Sa;23.01.2010;19:45;HC Davos;EV Zug; 7:4; 1:0|4:1|2:3;;;False;Vaillant Arena Davos;5962
Sa;23.01.2010;19:45;Fribourg-Gottéron;EHC Biel; 4:1; 3:0|0:0|1:1;;;False;Fribourg St-Léonard;7000
Sa;23.01.2010;19:45;Kloten Flyers;HC Ambri-Piotta; 6:3; 1:0|3:0|2:3;;;False;Kolping Arena Kloten;6072
Sa;23.01.2010;19:45;SCL Tigers;HC Lugano; 4:2; 1:0|2:2|1:0;;;False;Ilfishalle Langnau;4778
Sa;23.01.2010;19:45;ZSC Lions;SC Rapperswil-Jona Lakers; 3:0; 0:0|2:0|1:0;;;False;Hallenstadion Zürich;7759
So;24.01.2010;15:44;EHC Biel;Kloten Flyers; 6:5; 2:2|0:2|3:1|1:0;SO;;False;Eisstadion Biel;4507
So;24.01.2010;15:45;HC Ambri-Piotta;Fribourg-Gottéron; 0:2; 0:1|0:0|0:1;;;False;Ambri Valascia;2897
So;24.01.2010;15:45;Genève-Servette HC;ZSC Lions; 4:1; 3:0|1:1|0:0;;;False;Les Vernets Genève;7138
Fr;29.01.2010;19:45;Kloten Flyers;Fribourg-Gottéron; 4:3; 0:0|1:0|2:3|1:0;OT;;False;Kolping Arena Kloten;6579
Fr;29.01.2010;19:45;HC Lugano;EV Zug; 5:0; 0:0|5:0|0:0;;;False;Lugano;3716
Fr;29.01.2010;19:45;SCL Tigers;HC Ambri-Piotta; 2:3; 1:1|0:0|1:2;;;False;Ilfishalle Langnau;4566
Sa;30.01.2010;19:45;HC Ambri-Piotta;EHC Biel; 1:3; 0:1|1:2|0:0;;;False;Ambri Valascia;2227
Sa;30.01.2010;19:45;Fribourg-Gottéron;SC Bern; 1:3; 0:0|0:0|1:3;;;False;Fribourg St-Léonard;7000
Sa;30.01.2010;19:45;Genève-Servette HC;HC Lugano; 4:1; 0:1|2:0|2:0;;;False;Les Vernets Genève;7007
Sa;30.01.2010;19:45;EV Zug;SC Rapperswil-Jona Lakers; 3:1; 0:0|2:1|1:0;;;False;Zug;4124
So;31.01.2010;15:45;SC Bern;ZSC Lions; 2:1; 1:0|1:1|0:0;;;False;PostFinance Arena;15735
So;31.01.2010;15:45;EHC Biel;HC Davos; 3:4; 1:2|1:0|1:1|0:1;OT;;False;Biel;5146
So;31.01.2010;15:45;SC Rapperswil-Jona Lakers;Genève-Servette HC; 4:3; 1:1|1:0|1:2|1:0;OT;;False;Diners Club Arena;3723
Di;02.02.2010;19:44;SC Bern;SCL Tigers; 3:1; 1:0|1:0|1:1;;;False;PostFinance Arena;15001
Mi;03.02.2010;19:45;ZSC Lions;HC Ambri-Piotta; 3:5; 0:1|3:4|0:0;;;False;Hallenstadion Zürich;7179
Fr;05.02.2010;19:45;EHC Biel;SC Bern; 2:4; 0:2|2:1|0:1;;;False;Biel;5786
Fr;05.02.2010;19:45;HC Davos;HC Ambri-Piotta; 6:0; 2:0|1:0|3:0;;;False;Vaillant Arena Davos;4668
Fr;05.02.2010;19:45;Genève-Servette HC;EV Zug; 1:4; 1:1|0:2|0:1;;;False;Les Vernets Genève;7003
Fr;05.02.2010;19:45;SC Rapperswil-Jona Lakers;Fribourg-Gottéron; 1:3; 0:0|1:0|0:3;;;False;Diners Club Arena;4619
Fr;05.02.2010;19:45;SCL Tigers;Kloten Flyers; 4:2; 1:0|2:1|1:1;;;False;Ilfishalle Langnau;4305
Fr;05.02.2010;20:00;HC Lugano;ZSC Lions; 2:3; 1:1|1:0|0:1|0:1;SO;;False;Lugano;3257
Sa;06.02.2010;19:45;EV Zug;EHC Biel; 6:2; 2:1|2:0|2:1;;;False;Zug;3557
Sa;06.02.2010;19:45;HC Ambri-Piotta;Genève-Servette HC; 2:4; 0:0|0:1|2:3;;;False;Ambri Valascia;1963
Sa;06.02.2010;19:45;Fribourg-Gottéron;HC Lugano; 4:3; 1:1|2:1|0:1|1:0;SO;;False;Fribourg St-Léonard;7000
Sa;06.02.2010;19:45;Kloten Flyers;SC Rapperswil-Jona Lakers; 7:1; 2:0|4:0|1:1;;;False;Kolping Arena Kloten;5779
Sa;06.02.2010;19:45;ZSC Lions;HC Davos; 3:5; 2:2|0:1|1:2;;;False;Hallenstadion Zürich;9314
Do;04.03.2010;19:45;SC Bern;Fribourg-Gottéron; 3:2; 1:0|0:2|2:0;;;False;PostFinance Arena;16733
Do;04.03.2010;19:45;HC Davos;ZSC Lions; 8:6; 5:2|1:2|2:2;;;False;Vaillant Arena Davos;4729
Do;04.03.2010;19:45;Genève-Servette HC;EHC Biel; 5:3; 3:0|1:2|1:1;;;False;Les Vernets Genève;6861
Do;04.03.2010;19:45;SC Rapperswil-Jona Lakers;Kloten Flyers; 4:7; 2:2|0:5|2:0;;;False;Diners Club Arena;4109
Do;04.03.2010;19:45;HC Lugano;HC Ambri-Piotta; 4:1; 1:0|2:1|1:0;;;False;Lugano;6084
Do;04.03.2010;19:45;EV Zug;SCL Tigers; 6:3; 2:0|3:2|1:1;;;False;Zug;3724
Sa;06.03.2010;19:45;HC Ambri-Piotta;EV Zug; 1:5; 1:2|0:2|0:1;;;False;Ambri Valascia;2069
Sa;06.03.2010;19:45;EHC Biel;SC Bern; 2:0; 0:0|0:0|2:0;;;False;Biel;5018
Sa;06.03.2010;19:45;Fribourg-Gottéron;Genève-Servette HC; 1:2; 1:0|0:0|0:1|0:1;OT;;False;Fribourg St-Léonard;7000
Sa;06.03.2010;19:45;Kloten Flyers;ZSC Lions; 4:2; 1:0|3:0|0:2;;;False;Kolping Arena Kloten;7445
Sa;06.03.2010;19:45;SC Rapperswil-Jona Lakers;HC Davos; 2:5; 1:1|1:0|0:4;;;False;Diners Club Arena;5145
Sa;06.03.2010;19:45;SCL Tigers;HC Lugano; 4:0; 0:0|1:0|3:0;;;False;Ilfishalle Langnau;4595
