Tag;Datum;Zeit;Home;Away;Resultat;Drittel;OT/SO;S;Versch.;Stadion;Zus.
Mi;23.12.2015;19:45;Kloten Flyers;EV Zug; 4:7; 1:3|1:0|2:4;;;False;SWISS Arena, Kloten;4952
Sa;02.01.2016;15:45;Fribourg-Gottéron;SCL Tigers; 2:3; 1:0|1:0|0:2|0:1;OT;;False;BCF Arena, Fribourg;6700
Sa;02.01.2016;15:45;SC Bern;Kloten Flyers; 4:5; 1:1|1:2|2:1|0:1;OT;;False;PostFinance-Arena, Bern;16543
Sa;02.01.2016;15:45;Genève-Servette HC;EHC Biel; 5:1; 2:0|2:1|1:0;;;False;Les Vernets, Genève;6435
Sa;02.01.2016;19:45;ZSC Lions;HC Davos; 4:0; 2:0|1:0|1:0;;;False;Hallenstadion AG, Zürich;11200
Sa;02.01.2016;19:45;EV Zug;Lausanne HC; 3:4; 0:1|3:2|0:0|0:1;OT;;False;BOSSARD Arena, Zug;6387
Sa;02.01.2016;20:30;HC Lugano;HC Ambri-Piotta; 3:2; 0:0|1:1|1:1|1:0;SO;;False;Pista Resega, Porza;7800
So;03.01.2016;15:45;Kloten Flyers;SC Bern; 2:3; 0:1|1:0|1:1|0:1;OT;;False;SWISS Arena, Kloten;5185
So;03.01.2016;15:45;HC Davos;ZSC Lions; 2:1; 0:0|1:1|1:0;;;False;Vaillant Arena, Davos;5838
So;03.01.2016;15:45;Lausanne HC;EV Zug; 4:2; 1:0|1:0|2:2;;;False;P. de Malley, Lausanne;7600
So;03.01.2016;15:45;EHC Biel;Genève-Servette HC; 4:5; 2:1|2:2|0:1|0:1;OT;;False;Tissot Arena 1, Biel-Bienne;5989
So;03.01.2016;15:45;SCL Tigers;Fribourg-Gottéron; 3:2; 1:1|1:1|0:0|1:0;OT;;False;Ilfis Stadion, Langnau;6000
So;03.01.2016;16:00;HC Ambri-Piotta;HC Lugano; 3:2; 1:0|0:2|2:0;;;False;Stadio Valascia, Ambri;6500
Fr;08.01.2016;19:45;Fribourg-Gottéron;Lausanne HC; 4:1; 1:1|0:0|3:0;;;False;BCF Arena, Fribourg;6500
Fr;08.01.2016;19:45;SCL Tigers;ZSC Lions; 0:7; 0:1|0:3|0:3;;;False;Ilfis Stadion, Langnau;5900
Fr;08.01.2016;19:45;EV Zug;HC Ambri-Piotta; 4:3; 1:1|2:1|0:1|1:0;OT;;False;BOSSARD Arena, Zug;6618
Fr;08.01.2016;19:49;Kloten Flyers;HC Davos; 3:4; 0:1|3:2|0:0|0:1;OT;;False;SWISS Arena, Kloten;6284
Sa;09.01.2016;19:45;HC Davos;SCL Tigers; 1:3; 1:0|0:2|0:1;;;False;Vaillant Arena, Davos;5236
Sa;09.01.2016;19:45;Lausanne HC;Fribourg-Gottéron; 3:5; 1:2|1:2|1:1;;;False;P. de Malley, Lausanne;7600
Sa;09.01.2016;19:45;SC Bern;Genève-Servette HC; 3:4; 0:2|2:1|1:0|0:1;OT;;False;PostFinance-Arena, Bern;16003
Sa;09.01.2016;19:45;EHC Biel;HC Lugano; 2:3; 0:1|0:2|2:0;;;False;Tissot Arena 1, Biel-Bienne;5884
Sa;09.01.2016;19:45;HC Ambri-Piotta;EV Zug; 2:4; 1:2|1:1|0:1;;;False;Stadio Valascia, Ambri;5737
So;10.01.2016;15:45;HC Lugano;EHC Biel; 3:2; 2:0|0:1|1:1;;;False;Pista Resega, Porza;5528
Di;12.01.2016;19:45;EV Zug;Lausanne HC; 2:0; 1:0|0:0|1:0;;;False;BOSSARD Arena, Zug;6088
Di;12.01.2016;19:45;ZSC Lions;Kloten Flyers; 2:1; 1:1|0:0|1:0;;;False;Hallenstadion AG, Zürich;9949
Fr;15.01.2016;19:45;Fribourg-Gottéron;EHC Biel; 3:0; 0:0|1:0|2:0;;;False;BCF Arena, Fribourg;5797
Fr;15.01.2016;19:45;Lausanne HC;ZSC Lions; 3:2; 0:1|1:0|1:1|1:0;SO;;False;P. de Malley, Lausanne;6102
Fr;15.01.2016;19:45;SCL Tigers;SC Bern; 2:1; 0:0|1:1|1:0;;;False;Ilfis Stadion, Langnau;6000
Fr;15.01.2016;19:45;HC Ambri-Piotta;Kloten Flyers; 1:3; 1:0|0:1|0:2;;;False;Stadio Valascia, Ambri;4723
Fr;15.01.2016;19:45;EV Zug;HC Lugano; 3:2; 1:0|1:1|0:1|1:0;OT;;False;BOSSARD Arena, Zug;6687
Fr;15.01.2016;19:45;HC Davos;Genève-Servette HC; 1:4; 0:2|0:2|1:0;;;False;Vaillant Arena, Davos;3534
Sa;16.01.2016;19:45;SC Bern;HC Davos; 1:2; 0:0|1:0|0:1|0:1;SO;;False;PostFinance-Arena, Bern;17031
Sa;16.01.2016;19:45;Kloten Flyers;Fribourg-Gottéron; 2:3; 2:2|0:0|0:1;;;False;SWISS Arena, Kloten;4734
Sa;16.01.2016;19:46;Genève-Servette HC;SCL Tigers; 3:5; 1:1|2:2|0:2;;;False;Les Vernets, Genève;7135
So;17.01.2016;15:45;ZSC Lions;HC Ambri-Piotta; 7:2; 2:0|4:0|1:2;;;False;Hallenstadion AG, Zürich;11056
So;17.01.2016;15:45;HC Lugano;Lausanne HC; 7:4; 2:2|1:1|4:1;;;False;Pista Resega, Porza;6415
Di;19.01.2016;19:45;HC Ambri-Piotta;EV Zug; 3:2; 0:0|0:2|2:0|1:0;OT;;False;Stadio Valascia, Ambri;3772
Di;19.01.2016;19:45;Genève-Servette HC;SC Bern; 4:1; 2:1|1:0|1:0;;;False;Les Vernets, Genève;6215
Di;19.01.2016;19:45;EHC Biel;HC Lugano; 6:2; 3:2|3:0|0:0;;;False;Tissot Arena 1, Biel-Bienne;5343
Fr;22.01.2016;19:45;EV Zug;ZSC Lions; 5:4; 0:1|2:1|3:2;;;False;BOSSARD Arena, Zug;6750
Fr;22.01.2016;19:45;HC Lugano;Fribourg-Gottéron; 7:4; 3:1|2:0|2:3;;;False;Pista Resega, Porza;5338
Fr;22.01.2016;19:45;Genève-Servette HC;HC Ambri-Piotta; 7:4; 0:1|5:2|2:1;;;False;Les Vernets, Genève;6464
Fr;22.01.2016;19:45;SCL Tigers;Kloten Flyers; 3:2; 0:0|2:2|1:0;;;False;Ilfis Stadion, Langnau;5912
Fr;22.01.2016;19:45;Lausanne HC;HC Davos; 3:4; 0:0|1:2|2:1|0:1;SO;;False;P. de Malley, Lausanne;6734
Sa;23.01.2016;19:45;HC Ambri-Piotta;SCL Tigers; 2:0; 1:0|0:0|1:0;;;False;Stadio Valascia, Ambri;5122
Sa;23.01.2016;19:45;SC Bern;HC Lugano; 2:3; 0:2|0:0|2:0|0:1;SO;;False;PostFinance-Arena, Bern;16198
Sa;23.01.2016;19:45;ZSC Lions;Genève-Servette HC; 4:2; 2:1|0:1|2:0;;;False;Hallenstadion AG, Zürich;9185
Sa;23.01.2016;19:45;Fribourg-Gottéron;EV Zug; 3:4; 1:0|1:1|1:3;;;False;BCF Arena, Fribourg;6100
Sa;23.01.2016;19:45;Kloten Flyers;Lausanne HC; 4:1; 2:0|0:1|2:0;;;False;SWISS Arena, Kloten;4236
So;24.01.2016;15:45;EHC Biel;SC Bern; 4:3; 0:1|3:2|0:0|1:0;OT;;False;Tissot Arena 1, Biel-Bienne;6521
Di;26.01.2016;19:45;Lausanne HC;SC Bern; 5:4; 1:0|1:1|2:3|1:0;SO;;False;P. de Malley, Lausanne;6623
Di;26.01.2016;19:45;EV Zug;HC Ambri-Piotta; 5:4; 0:0|2:3|2:1|1:0;SO;;False;BOSSARD Arena, Zug;6227
Di;26.01.2016;19:45;Fribourg-Gottéron;ZSC Lions; 2:3; 0:0|1:2|1:1;;;False;BCF Arena, Fribourg;5501
Di;26.01.2016;19:45;SCL Tigers;HC Davos; 3:7; 2:4|0:3|1:0;;;False;Ilfis Stadion, Langnau;6000
Di;26.01.2016;19:47;Genève-Servette HC;Kloten Flyers; 4:3; 2:2|1:0|1:1;;;False;Les Vernets, Genève;6354
Fr;29.01.2016;19:45;EV Zug;Genève-Servette HC; 2:1; 0:0|0:1|2:0;;;False;BOSSARD Arena, Zug;6146
Fr;29.01.2016;19:45;HC Ambri-Piotta;SC Bern; 3:4; 1:1|1:2|1:0|0:1;OT;;False;Stadio Valascia, Ambri;6022
Fr;29.01.2016;19:45;HC Lugano;SCL Tigers; 6:2; 5:0|1:1|0:1;;;False;Pista Resega, Porza;5343
Sa;30.01.2016;19:45;Genève-Servette HC;HC Lugano; 3:2; 1:0|0:2|1:0|1:0;OT;;False;Les Vernets, Genève;6977
Sa;30.01.2016;19:45;Kloten Flyers;HC Davos; 6:2; 2:1|3:0|1:1;;;False;SWISS Arena, Kloten;5931
Sa;30.01.2016;19:45;SC Bern;EV Zug; 5:2; 2:1|0:1|3:0;;;False;PostFinance-Arena, Bern;16731
Sa;30.01.2016;19:45;SCL Tigers;Lausanne HC; 2:1; 0:0|1:1|0:0|1:0;SO;;False;Ilfis Stadion, Langnau;6000
Sa;30.01.2016;19:45;EHC Biel;ZSC Lions; 6:5; 1:2|3:1|1:2|1:0;OT;;False;Tissot Arena 1, Biel-Bienne;6179
Sa;30.01.2016;19:45;Fribourg-Gottéron;HC Ambri-Piotta; 4:1; 1:1|2:0|1:0;;;False;BCF Arena, Fribourg;6500
So;31.01.2016;15:45;Lausanne HC;EHC Biel; 5:2; 3:1|2:1|0:0;;;False;P. de Malley, Lausanne;6770
So;31.01.2016;15:45;HC Davos;Fribourg-Gottéron; 5:3; 2:0|1:2|2:1;;;False;Vaillant Arena, Davos;6137
Fr;05.02.2016;19:45;SC Bern;Fribourg-Gottéron; 0:4; 0:1|0:1|0:2;;;False;PostFinance-Arena, Bern;16827
Fr;05.02.2016;19:45;HC Ambri-Piotta;HC Davos; 3:4; 2:1|0:1|1:1|0:1;SO;;False;Stadio Valascia, Ambri;4736
Fr;05.02.2016;19:45;Genève-Servette HC;Lausanne HC; 3:1; 1:0|1:1|1:0;;;False;Les Vernets, Genève;7032
Fr;05.02.2016;19:45;SCL Tigers;EV Zug; 3:4; 1:0|0:2|2:2;;;False;Ilfis Stadion, Langnau;6000
Sa;06.02.2016;19:45;Lausanne HC;HC Ambri-Piotta; 2:1; 1:0|0:1|0:0|1:0;SO;;False;P. de Malley, Lausanne;6813
Sa;06.02.2016;19:45;EV Zug;Kloten Flyers; 3:4; 1:1|1:3|1:0;;;False;BOSSARD Arena, Zug;6587
Sa;06.02.2016;19:45;HC Davos;HC Lugano; 6:3; 2:1|2:1|2:1;;;False;Vaillant Arena, Davos;5848
Sa;06.02.2016;19:45;EHC Biel;SCL Tigers; 4:1; 1:0|2:0|1:1;;;False;Tissot Arena 1, Biel-Bienne;6438
Sa;06.02.2016;19:45;Fribourg-Gottéron;Genève-Servette HC; 2:4; 2:1|0:2|0:1;;;False;BCF Arena, Fribourg;6177
So;07.02.2016;15:45;HC Lugano;ZSC Lions; 0:4; 0:1|0:2|0:1;;;False;Pista Resega, Porza;6538
So;07.02.2016;15:45;Kloten Flyers;EHC Biel; 3:2; 0:1|0:0|2:1|1:0;SO;;False;SWISS Arena, Kloten;4969
Di;16.02.2016;19:45;SCL Tigers;EV Zug; 3:2; 1:1|0:1|2:0;;;False;Ilfis Stadion, Langnau;5856
Di;16.02.2016;19:45;ZSC Lions;Kloten Flyers; 3:4; 1:2|0:1|2:0|0:1;SO;;False;Hallenstadion AG, Zürich;11073
Di;16.02.2016;19:45;Genève-Servette HC;HC Davos; 1:6; 0:2|1:3|0:1;;;False;Les Vernets, Genève;6861
Fr;19.02.2016;19:45;HC Davos;SCL Tigers; 4:5; 1:2|3:1|0:2;;;False;Vaillant Arena, Davos;5245
Fr;19.02.2016;19:45;EHC Biel;EV Zug; 3:4; 1:1|0:2|2:1;;;False;Tissot Arena 1, Biel-Bienne;5544
Fr;19.02.2016;20:30;HC Lugano;HC Ambri-Piotta; 4:2; 0:1|1:0|3:1;;;False;Pista Resega, Porza;7800
Sa;20.02.2016;19:45;Fribourg-Gottéron;Lausanne HC; 3:0; 1:0|0:0|2:0;;;False;BCF Arena, Fribourg;6500
Sa;20.02.2016;19:45;EV Zug;HC Davos; 2:4; 0:3|1:0|1:1;;;False;BOSSARD Arena, Zug;7015
Sa;20.02.2016;19:45;Kloten Flyers;Genève-Servette HC; 1:4; 0:1|0:2|1:1;;;False;SWISS Arena, Kloten;4927
Sa;20.02.2016;19:45;HC Ambri-Piotta;EHC Biel; 5:1; 3:0|1:0|1:1;;;False;Stadio Valascia, Ambri;5125
So;21.02.2016;15:45;ZSC Lions;SC Bern; 5:2; 2:1|1:0|2:1;;;False;Hallenstadion AG, Zürich;11186
Di;23.02.2016;19:45;ZSC Lions;SCL Tigers; 4:1; 1:1|2:0|1:0;;;False;Hallenstadion AG, Zürich;8719
Di;23.02.2016;19:45;HC Davos;EV Zug; 5:1; 1:1|3:0|1:0;;;False;Vaillant Arena, Davos;4690
Di;23.02.2016;19:45;SC Bern;Genève-Servette HC; 4:1; 0:1|1:0|3:0;;;False;PostFinance-Arena, Bern;15899
Di;23.02.2016;19:45;Kloten Flyers;HC Lugano; 5:4; 2:0|3:2|0:2;;;False;SWISS Arena, Kloten;4801
Fr;26.02.2016;19:45;Genève-Servette HC;Fribourg-Gottéron; 5:1; 0:1|3:0|2:0;;;False;Les Vernets, Genève;7017
Fr;26.02.2016;19:45;SC Bern;Lausanne HC; 3:2; 0:0|1:1|2:1;;;False;PostFinance-Arena, Bern;17031
Fr;26.02.2016;19:45;HC Lugano;EV Zug; 3:2; 1:1|1:0|0:1|1:0;OT;;False;Pista Resega, Porza;5568
Fr;26.02.2016;19:45;EHC Biel;HC Ambri-Piotta; 4:2; 2:2|0:0|2:0;;;False;Tissot Arena 1, Biel-Bienne;6048
Fr;26.02.2016;19:45;HC Davos;ZSC Lions; 5:6; 2:2|0:1|3:3;;;False;Vaillant Arena, Davos;5596
Fr;26.02.2016;19:45;Kloten Flyers;SCL Tigers; 5:3; 2:0|1:2|2:1;;;False;SWISS Arena, Kloten;5335
Sa;27.02.2016;19:45;EV Zug;EHC Biel; 3:1; 3:0|0:1|0:0;;;False;BOSSARD Arena, Zug;6042
Sa;27.02.2016;19:45;SCL Tigers;Kloten Flyers; 1:4; 0:1|0:0|1:3;;;False;Ilfis Stadion, Langnau;6000
Sa;27.02.2016;19:45;Fribourg-Gottéron;SC Bern; 5:3; 1:2|2:0|2:1;;;False;BCF Arena, Fribourg;6500
Sa;27.02.2016;19:45;ZSC Lions;HC Davos; 1:4; 0:0|1:2|0:2;;;False;Hallenstadion AG, Zürich;11088
Sa;27.02.2016;19:45;HC Ambri-Piotta;HC Lugano; 6:4; 1:1|1:1|4:2;;;False;Stadio Valascia, Ambri;6500
Sa;27.02.2016;19:45;Lausanne HC;Genève-Servette HC; 5:3; 1:1|1:2|3:0;;;False;P. de Malley, Lausanne;7196
