Tag;Datum;Zeit;Home;Away;Resultat;Drittel;OT/SO;S;Versch.;Stadion;Zus.
Di;21.12.2010;19:45;SC Bern;Fribourg-Gottéron; 5:1; 2:1|1:0|2:0;;;False;PostFinance Arena;17131
Di;21.12.2010;19:45;HC Davos;HC Ambri-Piotta; 3:1; 0:1|1:0|2:0;;;False;Vaillant Arena Davos;3199
Di;21.12.2010;19:45;Kloten Flyers;ZSC Lions; 2:1; 1:1|0:0|1:0;;;False;Kolping Arena Kloten;6867
Di;21.12.2010;19:45;HC Lugano;SC Rapperswil-Jona Lakers; 2:3; 0:2|0:0|2:1;;;False;Lugano;2360
Di;21.12.2010;19:45;EV Zug;Genève-Servette HC; 6:2; 2:1|3:1|1:0;;;False;Bossard Arena Zug;5455
Do;23.12.2010;19:45;Fribourg-Gottéron;EV Zug; 5:2; 1:0|2:1|2:1;;;False;BCF Aréna;6900
Do;23.12.2010;19:45;SC Rapperswil-Jona Lakers;EHC Biel; 1:4; 0:1|0:1|1:2;;;False;Diners Club Arena;4027
Do;23.12.2010;19:45;SCL Tigers;SC Bern; 5:2; 0:1|3:0|2:1;;;False;Ilfishalle Langnau;6550
Do;23.12.2010;19:45;ZSC Lions;Kloten Flyers; 2:6; 1:0|1:2|0:4;;;False;Hallenstadion Zürich;10004
Do;23.12.2010;19:46;Genève-Servette HC;HC Davos; 3:6; 0:2|0:1|3:3;;;False;Les Vernets Genève;7382
Do;23.12.2010;20:15;HC Ambri-Piotta;HC Lugano; 4:2; 1:1|1:0|2:1;;;False;Ambri Valascia;6199
So;02.01.2011;15:45;EHC Biel;Genève-Servette HC; 1:4; 1:0|0:3|0:1;;;False;Biel;4602
So;02.01.2011;15:45;SC Bern;HC Davos; 4:5; 1:1|1:1|2:3;;;False;PostFinance Arena;17131
So;02.01.2011;15:45;Fribourg-Gottéron;ZSC Lions; 3:2; 1:0|0:2|1:0|1:0;OT;;False;Fribourg BCF Arena;6900
So;02.01.2011;15:45;Kloten Flyers;SC Rapperswil-Jona Lakers; 4:2; 1:1|2:1|1:0;;;False;Kolping Arena Kloten;5187
So;02.01.2011;15:45;SCL Tigers;HC Ambri-Piotta; 3:2; 0:0|2:2|0:0|1:0;OT;;False;Ilfishalle Langnau;6098
So;02.01.2011;15:45;EV Zug;HC Lugano; 1:2; 0:1|1:0|0:0|0:1;OT;;False;Bossard Arena Zug;7015
Di;04.01.2011;19:45;HC Ambri-Piotta;EHC Biel; 0:1; 0:0|0:0|0:1;;;False;Ambri Valascia;3578
Di;04.01.2011;19:45;HC Davos;SCL Tigers; 3:4; 1:2|0:1|2:1;;;False;Vaillant Arena Davos;5184
Di;04.01.2011;19:45;Kloten Flyers;SC Bern; 3:2; 2:0|0:1|0:1|1:0;SO;;False;Kolping Arena Kloten;6375
Di;04.01.2011;19:45;SC Rapperswil-Jona Lakers;ZSC Lions; 4:5; 1:1|2:2|1:1|0:1;SO;;False;Diners Club Arena;4121
Di;04.01.2011;19:45;HC Lugano;Genève-Servette HC; 1:5; 0:1|0:2|1:2;;;False;Lugano;3052
Di;04.01.2011;19:45;EV Zug;Fribourg-Gottéron; 4:3; 0:0|2:1|2:2;;;False;Bossard Arena Zug;7015
Fr;07.01.2011;19:45;EHC Biel;Kloten Flyers; 2:3; 0:0|0:1|2:1|0:1;SO;;False;Eisstadion Biel;4362
Fr;07.01.2011;19:45;SC Rapperswil-Jona Lakers;HC Davos; 0:5; 0:2|0:0|0:3;;;False;Diners Club Arena;5633
Fr;07.01.2011;19:45;Fribourg-Gottéron;HC Ambri-Piotta; 6:1; 4:1|1:0|1:0;;;False;Fribourg BCF Arena;6900
Sa;08.01.2011;19:45;SC Bern;HC Lugano; 4:2; 1:0|3:1|0:1;;;False;PostFinance Arena;16016
Sa;08.01.2011;19:45;HC Davos;Genève-Servette HC; 2:1; 1:0|1:0|0:1;;;False;Vaillant Arena Davos;4465
Sa;08.01.2011;19:45;Kloten Flyers;SC Rapperswil-Jona Lakers; 6:4; 1:1|3:2|2:1;;;False;Kolping Arena Kloten;5449
Sa;08.01.2011;19:45;SCL Tigers;EHC Biel; 4:3; 1:1|0:2|3:0;;;False;Ilfishalle Langnau;5945
Sa;08.01.2011;19:45;EV Zug;ZSC Lions; 3:0; 1:0|2:0|0:0;;;False;Bossard Arena Zug;7015
So;09.01.2011;15:45;HC Ambri-Piotta;SC Bern; 5:1; 1:0|3:1|1:0;;;False;Ambri Valascia;3436
So;09.01.2011;15:45;HC Lugano;EV Zug; 4:1; 0:1|1:0|3:0;;;False;Lugano;3216
Di;11.01.2011;19:45;SC Bern;Genève-Servette HC; 4:2; 1:1|1:1|2:0;;;False;PostFinance Arena;15465
Di;11.01.2011;19:45;ZSC Lions;Fribourg-Gottéron; 4:2; 0:1|2:1|2:0;;;False;Hallenstadion Zürich;6880
Fr;14.01.2011;19:45;Genève-Servette HC;EHC Biel; 2:4; 0:2|1:1|1:1;;;False;Les Vernets Genève;7382
Fr;14.01.2011;19:45;SC Rapperswil-Jona Lakers;HC Ambri-Piotta; 5:1; 3:0|0:0|2:1;;;False;Diners Club Arena;4821
Fr;14.01.2011;19:45;ZSC Lions;HC Lugano; 0:5; 0:1|0:3|0:1;;;False;Hallenstadion Zürich;7472
Fr;14.01.2011;19:45;SCL Tigers;Fribourg-Gottéron; 3:5; 1:2|2:1|0:2;;;False;Ilfishalle Langnau;6491
Sa;15.01.2011;19:45;HC Ambri-Piotta;ZSC Lions; 3:2; 2:0|0:0|1:2;;;False;Ambri Valascia;3238
Sa;15.01.2011;19:45;EHC Biel;SC Rapperswil-Jona Lakers; 6:2; 1:0|1:1|4:1;;;False;Biel;4301
Sa;15.01.2011;19:45;SC Bern;Genève-Servette HC; 3:2; 0:0|1:2|1:0|1:0;OT;;False;PostFinance Arena;15876
Sa;15.01.2011;19:45;Fribourg-Gottéron;HC Davos; 3:4; 2:2|0:1|1:1;;;False;Fribourg BCF Arena;6900
Sa;15.01.2011;19:45;HC Lugano;SCL Tigers; 4:3; 2:2|1:1|0:0|1:0;OT;;False;Lugano;3417
Sa;15.01.2011;19:45;EV Zug;Kloten Flyers; 2:7; 0:1|2:4|0:2;;;False;Bossard Arena Zug;7015
So;16.01.2011;15:45;HC Davos;SC Bern; 6:2; 1:0|4:1|1:1;;;False;Vaillant Arena Davos;5942
So;16.01.2011;15:45;Kloten Flyers;EV Zug; 1:2; 1:0|0:0|0:2;;;False;Kolping Arena Kloten;6403
Di;18.01.2011;19:45;ZSC Lions;EV Zug; 5:3; 2:2|2:1|1:0;;;False;Hallenstadion Zürich;7039
Di;18.01.2011;19:45;SC Bern;Fribourg-Gottéron; 3:2; 0:0|2:2|1:0;;;False;PostFinance Arena;15997
Di;18.01.2011;19:45;Genève-Servette HC;SCL Tigers; 6:1; 2:1|0:0|4:0;;;False;Les Vernets Genève;7121
Fr;21.01.2011;19:45;Genève-Servette HC;EV Zug; 3:4; 0:0|3:2|0:1|0:1;SO;;False;Les Vernets Genève;6861
Fr;21.01.2011;19:45;SCL Tigers;Kloten Flyers; 1:2; 0:1|0:0|1:1;;;False;Ilfishalle Langnau;5197
Fr;21.01.2011;20:15;HC Lugano;HC Ambri-Piotta; 2:4; 1:2|0:1|1:1;;;False;Lugano;7532
Sa;22.01.2011;19:45;HC Ambri-Piotta;Genève-Servette HC; 0:3; 0:0|0:1|0:2;;;False;Ambri Valascia;3455
Sa;22.01.2011;19:45;Kloten Flyers;HC Lugano; 4:5; 1:2|1:2|2:0|0:1;SO;;False;Kolping Arena Kloten;5855
Sa;22.01.2011;19:45;SC Rapperswil-Jona Lakers;SCL Tigers; 2:3; 1:1|1:1|0:1;;;False;Diners Club Arena;4184
Sa;22.01.2011;19:45;ZSC Lions;EHC Biel; 4:1; 2:1|1:0|1:0;;;False;Hallenstadion Zürich;7833
Sa;22.01.2011;19:45;EV Zug;HC Davos; 4:2; 0:1|2:0|2:1;;;False;Bossard Arena Zug;7015
Sa;22.01.2011;20:00;Fribourg-Gottéron;SC Bern; 1:4; 0:0|1:3|0:1;;;False;Fribourg BCF Arena;6900
So;23.01.2011;15:45;EHC Biel;Fribourg-Gottéron; 4:3; 1:0|0:3|2:0|1:0;SO;;False;Biel;5145
So;23.01.2011;15:45;HC Davos;ZSC Lions; 7:1; 4:0|1:0|2:1;;;False;Vaillant Arena Davos;4938
Fr;28.01.2011;19:45;Genève-Servette HC;EHC Biel; 3:4; 1:0|1:0|1:3|0:1;SO;;False;Les Vernets Genève;7081
Sa;29.01.2011;19:45;EHC Biel;ZSC Lions; 2:5; 1:1|0:2|1:2;;;False;Biel;4847
Sa;29.01.2011;19:45;Fribourg-Gottéron;SC Rapperswil-Jona Lakers; 3:1; 0:0|1:0|2:1;;;False;Fribourg BCF Arena;6900
Sa;29.01.2011;19:45;Kloten Flyers;Genève-Servette HC; 4:2; 1:0|2:2|1:0;;;False;Kolping Arena Kloten;5739
Sa;29.01.2011;19:45;HC Lugano;SC Bern; 1:2; 0:0|0:0|1:2;;;False;Lugano;6578
Sa;29.01.2011;19:45;SCL Tigers;HC Davos; 1:6; 1:1|0:3|0:2;;;False;Ilfishalle Langnau;6550
Sa;29.01.2011;19:45;EV Zug;HC Ambri-Piotta; 3:2; 2:2|0:0|0:0|1:0;SO;;False;Bossard Arena Zug;7015
So;30.01.2011;15:45;HC Ambri-Piotta;SCL Tigers; 2:1; 0:0|0:1|2:0;;;False;Ambri Valascia;3641
So;30.01.2011;15:45;SC Rapperswil-Jona Lakers;EV Zug; 2:6; 1:1|0:3|1:2;;;False;Diners Club Arena;3750
Do;03.02.2011;19:45;SC Bern;SC Rapperswil-Jona Lakers; 1:2; 0:2|1:0|0:0;;;False;PostFinance Arena;15657
Do;03.02.2011;20:15;Genève-Servette HC;Fribourg-Gottéron; 3:1; 0:1|2:0|1:0;;;False;Les Vernets Genève;7382
Fr;04.02.2011;20:15;HC Ambri-Piotta;HC Lugano; 2:3; 2:0|0:1|0:1|0:1;OT;;False;Ambri Valascia;6252
Sa;05.02.2011;19:45;SC Bern;Kloten Flyers; 6:1; 1:0|1:0|4:1;;;False;PostFinance Arena;17131
Sa;05.02.2011;19:45;HC Davos;EHC Biel; 4:3; 2:2|0:0|1:1|1:0;OT;;False;Vaillant Arena Davos;5110
Sa;05.02.2011;19:45;SC Rapperswil-Jona Lakers;ZSC Lions; 7:2; 4:1|0:0|3:1;;;False;Diners Club Arena;3904
Sa;05.02.2011;19:45;HC Lugano;Fribourg-Gottéron; 6:5; 1:3|1:1|4:1;;;False;Lugano;3118
Sa;05.02.2011;19:45;SCL Tigers;EV Zug; 3:2; 1:2|1:0|1:0;;;False;Ilfishalle Langnau;5322
Di;15.02.2011;19:45;ZSC Lions;Kloten Flyers; 3:1; 1:1|1:0|1:0;;;False;Hallenstadion Zürich;8423
Di;15.02.2011;19:45;HC Davos;HC Lugano; 4:1; 3:0|0:1|1:0;;;False;Vaillant Arena Davos;4576
Di;15.02.2011;19:45;Genève-Servette HC;HC Ambri-Piotta; 3:0; 2:0|0:0|1:0;;;False;Les Vernets Genève;6816
Fr;18.02.2011;19:45;HC Ambri-Piotta;HC Davos; 1:4; 0:1|0:3|1:0;;;False;Ambri Valascia;2583
Fr;18.02.2011;19:45;EHC Biel;EV Zug; 4:6; 1:1|1:2|2:3;;;False;Biel;4048
Fr;18.02.2011;19:45;SC Bern;SCL Tigers; 5:1; 1:0|3:1|1:0;;;False;PostFinance Arena;17131
Fr;18.02.2011;19:45;Fribourg-Gottéron;Kloten Flyers; 1:4; 0:3|1:0|0:1;;;False;BCF Arena, Fribourg;6900
Fr;18.02.2011;19:45;SC Rapperswil-Jona Lakers;HC Lugano; 3:2; 2:1|1:1|0:0;;;False;Diners Club Arena;4087
Fr;18.02.2011;19:45;ZSC Lions;Genève-Servette HC; 1:3; 0:1|1:2|0:0;;;False;Hallenstadion Zürich;7348
Sa;19.02.2011;19:45;HC Davos;Fribourg-Gottéron; 4:2; 1:1|1:1|2:0;;;False;Vaillant Arena Davos;5302
Sa;19.02.2011;19:45;Genève-Servette HC;SC Rapperswil-Jona Lakers; 4:2; 2:1|1:1|1:0;;;False;Les Vernets Genève;6821
Sa;19.02.2011;19:45;Kloten Flyers;HC Ambri-Piotta; 4:0; 3:0|0:0|1:0;;;False;Kolping Arena Kloten;5408
Sa;19.02.2011;19:45;HC Lugano;EHC Biel; 5:4; 2:1|2:0|1:3;;;False;Lugano;2626
Sa;19.02.2011;19:45;SCL Tigers;ZSC Lions; 3:4; 1:0|0:2|2:1|0:1;SO;;False;Ilfishalle Langnau;5417
Sa;19.02.2011;19:45;EV Zug;SC Bern; 1:2; 0:1|0:0|1:1;;;False;Bossard Arena Zug;7015
Di;22.02.2011;19:45;EHC Biel;HC Ambri-Piotta; 4:0; 0:0|0:0|4:0;;;False;Eisstadion Biel;3863
Di;22.02.2011;19:45;HC Davos;SC Rapperswil-Jona Lakers; 2:0; 0:0|2:0|0:0;;;False;Vaillant Arena Davos;4168
Di;22.02.2011;19:45;Fribourg-Gottéron;HC Lugano; 2:3; 2:2|0:0|0:0|0:1;OT;;False;Fribourg BCF Aréna;6300
Di;22.02.2011;19:45;Genève-Servette HC;Kloten Flyers; 3:4; 0:0|1:3|2:1;;;False;Les Vernets Genève;6651
Di;22.02.2011;19:45;ZSC Lions;SC Bern; 1:4; 1:2|0:1|0:1;;;False;Hallenstadion Zürich;7135
Di;22.02.2011;19:45;EV Zug;SCL Tigers; 7:2; 4:0|3:0|0:2;;;False;Bossard Arena Zug;5824
